ttr,hapax,adj_noun_ratio,dep_depth,fk_grade,;,—,!,:,",",.,label
0.7204301075268817,53,0.2857142857142857,5.2,6.679130434782611,4.040404040404041,0.0,0.0,0.0,10.101010101010102,14.141414141414142,1
0.8113207547169812,75,0.2962962962962963,4.5,8.793450980392159,3.4482758620689653,0.0,3.4482758620689653,1.7241379310344827,20.689655172413794,8.620689655172413,1
0.7159090909090909,48,0.2222222222222222,8.0,11.860229885057475,6.25,0.0,0.0,0.0,6.25,6.25,1
0.7567567567567568,45,0.8181818181818182,5.75,7.368595890410962,5.194805194805195,0.0,0.0,0.0,2.5974025974025974,10.38961038961039,1
0.7166666666666667,36,0.8,9.0,21.970000000000002,3.236245954692557,0.0,0.0,0.0,19.41747572815534,3.236245954692557,1
0.7386363636363636,56,0.3,11.0,32.96941176470588,2.207505518763797,0.0,0.0,4.415011037527594,24.282560706401764,2.207505518763797,1
0.8117647058823529,59,0.8666666666666667,7.666666666666667,9.530000000000005,2.0242914979757085,0.0,2.0242914979757085,0.0,20.242914979757085,8.097165991902834,1
0.723404255319149,55,0.1875,8.25,10.951739130434785,0.0,0.0,0.0,1.838235294117647,12.867647058823529,11.029411764705882,1
0.76,44,0.13333333333333333,5.4,5.095882352941178,2.8011204481792715,0.0,0.0,0.0,19.607843137254903,11.204481792717086,1
0.6666666666666666,88,0.4,6.166666666666667,12.65321656050956,3.2751091703056767,0.0,0.0,0.0,13.100436681222707,6.550218340611353,1
0.7530864197530864,48,0.875,6.2,7.6079487179487195,0.0,0.0,0.0,2.0408163265306123,20.408163265306122,18.367346938775512,1
0.7685185185185185,65,0.2,7.5,24.90490654205608,4.643962848297213,0.0,0.0,0.0,18.575851393188852,4.643962848297213,1
0.7692307692307693,50,0.4,8.0,15.687894736842104,4.830917874396135,0.0,0.0,0.0,9.66183574879227,4.830917874396135,1
0.6739130434782609,45,0.2857142857142857,5.75,8.73,2.0242914979757085,6.0728744939271255,6.0728744939271255,0.0,24.291497975708502,2.0242914979757085,1
0.717948717948718,66,0.18181818181818182,10.5,17.240526315789477,3.0349013657056148,0.0,0.0,0.0,13.657056145675266,6.0698027314112295,1
0.7777777777777778,41,0.2857142857142857,7.5,13.058064516129033,2.865329512893983,0.0,0.0,0.0,11.461318051575931,5.730659025787966,1
0.7311827956989247,56,0.4444444444444444,6.0,9.591478494623654,5.9405940594059405,0.0,0.0,0.0,19.801980198019802,7.920792079207921,1
0.7142857142857143,35,0.46153846153846156,5.75,5.446024590163937,12.269938650306749,0.0,0.0,0.0,0.0,12.269938650306749,1
0.6428571428571429,87,0.0967741935483871,5.2,4.548682926829269,5.938242280285036,2.375296912114014,5.938242280285036,3.5629453681710217,13.064133016627078,7.125890736342043,1
0.6705882352941176,42,0.6923076923076923,6.0,9.316341463414634,4.796163069544364,4.796163069544364,9.592326139088728,2.398081534772182,21.58273381294964,2.398081534772182,1
